"﻿""EDULIT_IND""",Indicator,LOCATION,Country,TIME,Time,Value
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EGY,Egypt,1972,1972,25.95434
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EGY,Egypt,1973,1973,28.67003
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EGY,Egypt,1974,1974,28.49238
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EGY,Egypt,1994,1994,64.34873
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EGY,Egypt,2014,2014,81.85821
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,1994,1994,10.58969
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,1995,1995,11.38449
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,1997,1997,13.30845
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,1999,1999,16.48922
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2000,2000,18.4123
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2001,2001,18.19127
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2002,2002,18.70711
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2003,2003,19.28835
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2004,2004,20.94476
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2005,2005,22.6204
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2006,2006,24.14857
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2007,2007,24.92296
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2008,2008,26.33536
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2009,2009,28.40884
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2010,2010,30.58729
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2011,2011,30.95689
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2012,2012,31.6545
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2013,2013,28.61164
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2014,2014,28.41556
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ERI,Eritrea,2015,2015,25.22067
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1971,1971,45.94533
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1972,1972,45.17635
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1973,1973,52.02683
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1975,1975,58.01259
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1976,1976,61.4281
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1977,1977,64.48822
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1978,1978,66.23627
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1979,1979,69.06205
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1980,1980,72.40017
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1981,1981,73.55027
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,1999,1999,87.21647
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2000,2000,88.76321
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2001,2001,90.34839
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2002,2002,90.95433
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2003,2003,91.35053
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2004,2004,92.51871
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2005,2005,93.40727
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2006,2006,93.02624
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2007,2007,92.98292
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2008,2008,93.20309
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2009,2009,93.73501
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2010,2010,94.88738
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2011,2011,95.05881
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2012,2012,95.79864
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2013,2013,96.3387
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2014,2014,96.45862
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ESP,Spain,2015,2015,96.37171
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,1998,1998,83.75497
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,1999,1999,83.95009
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2000,2000,85.0775
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2001,2001,85.7722
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2002,2002,88.40049
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2003,2003,89.47331
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2004,2004,91.4714
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2005,2005,93.41282
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2006,2006,93.78821
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2007,2007,92.89172
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2008,2008,91.89359
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2009,2009,91.24158
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2010,2010,90.93841
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2011,2011,91.32946
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2012,2012,91.04749
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2013,2013,92.45265
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2014,2014,94.39128
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",EST,Estonia,2015,2015,97.31975
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ETH,Ethiopia,1999,1999,10.94479
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ETH,Ethiopia,2000,2000,12.45596
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ETH,Ethiopia,2001,2001,13.17382
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ETH,Ethiopia,2002,2002,14.95895
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ETH,Ethiopia,2014,2014,30.27425
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",ETH,Ethiopia,2015,2015,31.01998
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1971,1971,70.56466
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1979,1979,84.92075
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1991,1991,93.04039
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1993,1993,94.86484
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1994,1994,94.78169
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1995,1995,92.34145
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1996,1996,92.59221
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1997,1997,93.2961
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1998,1998,97.31751
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,1999,1999,94.62612
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2000,2000,94.61442
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2001,2001,94.32296
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2002,2002,94.53743
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2003,2003,95.10145
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2004,2004,95.2559
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2005,2005,95.94758
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2006,2006,96.35846
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2007,2007,95.99802
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2008,2008,95.09327
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2009,2009,94.20035
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2010,2010,93.6362
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2011,2011,92.96122
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2012,2012,92.21532
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2013,2013,93.77698
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2014,2014,94.00318
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FIN,Finland,2015,2015,94.90584
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,1999,1999,75.57768
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2000,2000,72.2587
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2001,2001,74.78046
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2002,2002,75.83129
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2003,2003,76.47263
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2004,2004,83.26254
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2006,2006,85.49484
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2007,2007,81.39311
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2009,2009,80.64407
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2011,2011,84.72191
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FJI,Fiji,2012,2012,83.38211
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1976,1976,76.17676
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1977,1977,77.16374
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1979,1979,77.52369
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1980,1980,78.05954
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1981,1981,78.5506
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1982,1982,78.79066
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1983,1983,79.68612
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1985,1985,81.9915
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1986,1986,82.28313
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1987,1987,82.37912
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1988,1988,82.36393
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1989,1989,82.67822
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1990,1990,83.35989
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1992,1992,89.08393
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1993,1993,90.08856
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1994,1994,95.86596
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1995,1995,96.43602
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1996,1996,95.6086
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1997,1997,94.92232
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,1999,1999,93.33842
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2000,2000,92.62921
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2001,2001,92.46846
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2002,2002,93.1982
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2003,2003,93.71607
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2004,2004,93.85037
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2005,2005,97.39712
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2006,2006,97.12352
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2007,2007,97.0726
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2008,2008,97.11542
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2009,2009,96.99224
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2010,2010,96.82211
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2011,2011,96.88328
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2012,2012,98.38231
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2013,2013,99.26681
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",FRA,France,2014,2014,99.44433
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1971,1971,70.25886
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1972,1972,70.61095
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1973,1973,71.19209
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1974,1974,76.5044
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1975,1975,76.44305
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1976,1976,77.36738
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1977,1977,76.89906
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1978,1978,76.1235
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1979,1979,75.52485
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1981,1981,76.79436
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1982,1982,77.57354
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1983,1983,78.81555
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1984,1984,78.88283
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1986,1986,80.2481
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1987,1987,80.08608
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1990,1990,78.43628
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1991,1991,81.00256
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1992,1992,83.64227
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1993,1993,92.07165
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1994,1994,93.9148
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1995,1995,94.83629
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1996,1996,93.95343
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1997,1997,92.78243
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1998,1998,93.52743
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,1999,1999,94.68907
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2000,2000,94.72008
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2001,2001,94.97759
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2002,2002,95.6494
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2003,2003,95.4451
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2004,2004,94.9789
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2005,2005,95.52546
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2006,2006,92.39346
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2007,2007,90.92987
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2008,2008,92.09576
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2009,2009,93.70083
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2010,2010,95.23755
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2011,2011,92.0484
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2012,2012,90.64219
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2013,2013,94.33573
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2014,2014,98.27998
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,1996,1996,76.42621
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,1997,1997,76.86595
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,1999,1999,76.34122
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2000,2000,77.14766
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2005,2005,76.16447
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2006,2006,77.35127
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2007,2007,81.61676
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2008,2008,83.37286
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2009,2009,81.19886
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2013,2013,88.98943
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2014,2014,92.05199
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GEO,Georgia,2015,2015,95.27662
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,1999,1999,32.08017
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2000,2000,32.63204
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2001,2001,31.03806
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2002,2002,32.61255
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2003,2003,33.68164
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2005,2005,37.59905
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2006,2006,38.95091
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2007,2007,44.29516
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2008,2008,44.94198
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2009,2009,43.42468
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2014,2014,51.05853
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2015,2015,54.81758
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GHA,Ghana,2016,2016,54.23458
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,1986,1986,9.01633
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,1989,1989,7.35984
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,1990,1990,6.93324
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,1999,1999,11.43437
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2001,2001,15.65596
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2002,2002,17.68939
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2003,2003,18.97091
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2004,2004,20.28902
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2005,2005,23.33568
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2006,2006,25.86953
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2011,2011,30.05907
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GIN,Guinea,2014,2014,31.78818
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GMB,Gambia,1978,1978,8.15178
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GMB,Gambia,1979,1979,8.2486
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GMB,Gambia,1983,1983,13.11751
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GMB,Gambia,1984,1984,14.38173
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GMB,Gambia,1985,1985,14.61557
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GMB,Gambia,1986,1986,14.1644
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNB,Guinea-Bissau,1981,1981,2.48411
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNB,Guinea-Bissau,1982,1982,3.18599
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNB,Guinea-Bissau,1984,1984,3.23556
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNB,Guinea-Bissau,2000,2000,8.1311
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNQ,Equatorial Guinea,1999,1999,24.3844
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNQ,Equatorial Guinea,2001,2001,22.18517
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GNQ,Equatorial Guinea,2005,2005,21.37714
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1971,1971,52.30354
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1972,1972,57.65399
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1973,1973,59.37434
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1974,1974,60.18861
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1975,1975,61.10731
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1976,1976,63.64781
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1977,1977,65.16882
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1978,1978,66.66496
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1979,1979,67.35908
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1980,1980,72.91459
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1982,1982,75.89283
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1984,1984,77.26055
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1985,1985,79.18691
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1986,1986,80.93413
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1987,1987,83.81874
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1988,1988,84.04384
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1989,1989,84.93748
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1990,1990,83.95327
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1991,1991,83.77015
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",GRC,Greece,1992,1992,83.65748
