"﻿""EDULIT_IND""",Indicator,LOCATION,Country,TIME,Time,Value
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1972,1972,94.78976
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1974,1974,89.42579
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1975,1975,97.28429
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1982,1982,98.74745
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1983,1983,90.18257
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1984,1984,98.89393
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1985,1985,96.98318
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1986,1986,96.7499
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1990,1990,92.29122
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1993,1993,92.5974
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1998,1998,94.33402
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,1999,1999,91.44852
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2001,2001,98.63855
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2004,2004,95.44957
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2005,2005,98.82956
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2006,2006,98.70298
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2012,2012,95.57179
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2013,2013,93.12846
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TON,Tonga,2014,2014,88.23308
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1980,1980,35.89825
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1981,1981,36.95679
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1982,1982,42.44793
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1983,1983,46.79968
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1984,1984,43.57968
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1985,1985,48.79145
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1986,1986,51.10363
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1987,1987,42.43535
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HTI,Haiti,1997,1997,57.33722
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,1970,1970,65.61035
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,1991,1991,89.76895
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,1994,1994,93.93085
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,1995,1995,94.96085
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,1998,1998,90.08162
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,1999,1999,90.49621
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2000,2000,87.84262
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2001,2001,87.58962
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2002,2002,86.90071
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2003,2003,86.83334
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2004,2004,85.18455
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZAF,South Africa,2005,2005,83.32679
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2003,2003,97.34278
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2005,2005,97.91655
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2006,2006,98.46237
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2007,2007,95.30745
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2008,2008,94.10468
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2011,2011,91.92591
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2012,2012,94.23789
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MNE,Montenegro,2015,2015,92.89657
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,1971,1971,61.22773
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,1973,1973,68.52453
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,1974,1974,59.22203
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,1978,1978,64.70863
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2000,2000,89.9174
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2001,2001,91.04181
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2002,2002,88.90026
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2003,2003,90.70079
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2004,2004,89.24048
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2005,2005,88.95819
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2006,2006,88.65766
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2007,2007,88.8172
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2008,2008,89.37989
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2009,2009,88.08098
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2010,2010,87.74734
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2014,2014,94.52788
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,1979,1979,37.21252
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,1981,1981,40.79185
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,1982,1982,42.58567
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,1986,1986,56.84019
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,2009,2009,93.48581
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,2010,2010,90.20204
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,2011,2011,93.06698
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",UGA,Uganda,2013,2013,93.65028
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,1995,1995,92.86261
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,1996,1996,94.60879
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,1997,1997,95.27909
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,1998,1998,95.37724
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,1999,1999,94.39213
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2000,2000,93.60693
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2001,2001,94.10664
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2002,2002,94.58697
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2003,2003,95.69299
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2004,2004,97.72617
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2005,2005,97.08485
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2006,2006,96.64521
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2007,2007,97.40606
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2008,2008,97.39981
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2009,2009,97.25159
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2010,2010,97.24368
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2011,2011,97.10101
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2012,2012,97.67512
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2013,2013,97.38535
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SVN,Slovenia,2014,2014,97.73995
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2000,2000,89.1081
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2001,2001,92.52591
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2002,2002,91.36379
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2003,2003,92.66273
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2004,2004,92.37394
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2005,2005,90.98955
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2006,2006,87.78561
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2007,2007,87.5708
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2008,2008,87.71829
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2009,2009,87.51561
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2010,2010,87.59101
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2011,2011,87.81111
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2012,2012,87.92876
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2013,2013,87.85464
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2014,2014,87.14635
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2015,2015,86.85478
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,1979,1979,42.79732
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2009,2009,84.96198
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2010,2010,90.32094
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2011,2011,90.71642
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2012,2012,92.98592
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2013,2013,95.97567
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2014,2014,96.41565
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2015,2015,97.59739
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,1998,1998,89.70149
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,1999,1999,84.81248
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2000,2000,92.65487
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2010,2010,94.37205
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2011,2011,93.62906
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2012,2012,94.71631
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2013,2013,95.12472
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2014,2014,95.32157
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2015,2015,94.74704
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,1994,1994,79.76474
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2000,2000,66.3207
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2001,2001,73.52604
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2002,2002,71.64918
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2003,2003,68.18992
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2008,2008,52.96731
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2009,2009,52.74527
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2010,2010,52.9907
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2011,2011,54.25523
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2012,2012,56.77328
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",GNQ,Equatorial Guinea,2015,2015,55.69242
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1970,1970,60.08742
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1971,1971,56.15153
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1972,1972,56.79587
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1973,1973,57.21928
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1974,1974,65.16911
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1976,1976,66.20592
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1977,1977,67.22316
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1978,1978,60.85758
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1979,1979,62.17437
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1980,1980,62.60276
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1981,1981,62.89812
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1982,1982,67.07022
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1983,1983,66.5307
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1984,1984,67.48051
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1985,1985,69.90938
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1986,1986,70.3156
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1987,1987,72.17201
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1988,1988,73.55568
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1989,1989,72.92741
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1990,1990,71.75871
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1991,1991,73.31247
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1992,1992,73.60533
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1993,1993,71.18844
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1994,1994,72.33986
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1995,1995,71.23164
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1996,1996,71.43348
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1998,1998,63.27347
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,1999,1999,59.38755
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2000,2000,80.20091
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2001,2001,80.2861
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2002,2002,80.49755
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2003,2003,80.61153
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2004,2004,78.10842
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2005,2005,77.21701
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2006,2006,77.36597
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2007,2007,74.93022
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2008,2008,75.9173
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2009,2009,76.57556
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2010,2010,78.50741
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2011,2011,80.17217
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2012,2012,81.60585
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2013,2013,79.58069
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2014,2014,80.24722
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2015,2015,80.16474
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,1972,1972,67.11172
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,1989,1989,66.89751
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,1990,1990,66.75087
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,1995,1995,56.17956
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,1996,1996,57.15688
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,1999,1999,63.23344
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2000,2000,64.9494
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2001,2001,66.38847
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2002,2002,67.26867
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2003,2003,77.07133
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,1994,1994,91.59382
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,1995,1995,90.54963
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,1996,1996,78.45522
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,1997,1997,87.02476
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,1998,1998,86.7899
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,1999,1999,87.16007
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2000,2000,87.84517
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2001,2001,88.63941
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2002,2002,89.17824
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2003,2003,88.64296
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2004,2004,88.66654
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2005,2005,89.30204
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2006,2006,90.45098
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2007,2007,90.16025
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2008,2008,91.98665
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2009,2009,92.93165
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2010,2010,93.17308
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2011,2011,92.53055
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2012,2012,91.3298
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2013,2013,90.85139
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2014,2014,90.76962
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",HUN,Hungary,2015,2015,90.60597
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",AFG,Afghanistan,1974,1974,27.08899
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",AFG,Afghanistan,1993,1993,28.65191
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PRI,Puerto Rico,2010,2010,87.25739
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PRI,Puerto Rico,2011,2011,80.39738
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PRI,Puerto Rico,2012,2012,81.45715
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PRI,Puerto Rico,2013,2013,81.60752
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PRI,Puerto Rico,2014,2014,82.04916
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,1982,1982,97.62598
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,1984,1984,98.88389
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,1986,1986,98.3234
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,1998,1998,81.38004
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,1999,1999,82.95998
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,2000,2000,83.82791
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,2001,2001,85.98662
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,2002,2002,82.91167
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,2003,2003,81.92897
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,2012,2012,88.71687
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ZWE,Zimbabwe,2013,2013,85.86239
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1976,1976,48.20879
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1980,1980,69.86821
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1981,1981,68.59484
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1982,1982,63.71823
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1983,1983,62.473
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1984,1984,59.27858
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1985,1985,56.44038
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1986,1986,55.13037
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1987,1987,53.67842
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1988,1988,52.0428
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1989,1989,51.96134
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1990,1990,51.32411
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1991,1991,50.64376
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1992,1992,50.74325
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1993,1993,49.9795
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1994,1994,48.79242
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1995,1995,48.70762
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1996,1996,48.83927
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1997,1997,49.25691
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1998,1998,48.74523
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,1999,1999,49.201
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2000,2000,52.80456
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2001,2001,57.46755
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2002,2002,72.33329
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2003,2003,80.72917
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2004,2004,85.01788
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2005,2005,89.28662
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2006,2006,94.59887
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2008,2008,95.63293
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2010,2010,88.71225
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2012,2012,84.20359
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2013,2013,80.89861
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TZA,United Republic of Tanzania,2014,2014,80.09053
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1971,1971,49.8219
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1972,1972,52.32106
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1973,1973,54.49487
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1977,1977,50.64977
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1978,1978,50.47801
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1981,1981,55.27335
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1982,1982,56.92046
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1983,1983,58.59469
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1986,1986,61.15496
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CAF,Central African Republic,1987,1987,50.73942
